RegionId,Volume,Surface Area,Aspect Ratio,Min Point,Max Point
161,2.7856184403154574,12.907278673496217,0.79844378515593,"[21.500200271606445, 0.008389489725232124, 35.516700744628906]","[22.988300323486328, 1.8721400499343872, 38.153900146484375]"
162,3.2605034373212094,11.308116822857482,1.4671232579204019,"[22.500499725341797, 6.5887298583984375, 46.297000885009766]","[24.690900802612305, 8.081720352172852, 48.02920150756836]"
163,3.0012159512897796,11.183922118040066,2.111888828140783,"[3.744999885559082, 10.916500091552734, 23.013999938964844]","[6.596260070800781, 12.266599655151367, 24.615800857543945]"
164,3.1454334211218926,11.520104033279814,0.5864482148058223,"[35.00270080566406, 6.774320125579834, 34.174800872802734]","[36.299800872802734, 8.986109733581543, 36.262001037597656]"
165,2.462019239270595,10.556098406863946,2.3447328661748337,"[3.112410068511963, 13.809700012207031, 56.428001403808594]","[6.350719928741455, 15.190799713134766, 57.80939865112305]"
166,2.7697045048402753,10.60709083580899,2.1547863963629337,"[36.42070007324219, 19.388599395751953, 20.613399505615234]","[39.4193000793457, 20.78019905090332, 22.043100357055664]"
167,2.6823089744705455,10.107818706768056,1.9089304376684708,"[11.415499687194824, 9.05424976348877, 38.5452995300293]","[14.0649995803833, 10.44219970703125, 40.12300109863281]"
168,2.8937684401667805,10.986546887946805,0.6014391417803544,"[13.803500175476074, 4.565680027008057, 54.845699310302734]","[15.099800109863281, 6.721010208129883, 57.01850128173828]"
169,3.1609907736322524,11.327225455299327,1.7891729108056178,"[52.719398498535156, 9.90231990814209, 25.684200286865234]","[55.19879913330078, 11.288100242614746, 27.357200622558594]"
170,2.925316668555421,10.851597073223507,0.6597877490174882,"[47.7052001953125, 7.2533698081970215, 36.2943000793457]","[49.09980010986328, 9.367079734802246, 38.308799743652344]"
171,3.4728566576772835,12.261930259160003,2.8228261173615206,"[29.011199951171875, 0.010269800201058388, 37.71849822998047]","[32.236900329589844, 1.1529899835586548, 39.37379837036133]"
172,3.6837640197545403,12.658175417259963,1.7355096686455405,"[2.6055500507354736, 0.02464280091226101, 43.945499420166016]","[4.797060012817383, 1.2873899936676025, 46.3754997253418]"
173,2.331983914019481,10.12689140764084,1.8939415418765273,"[31.608200073242188, 8.408829689025879, 53.86920166015625]","[34.06719970703125, 9.70718002319336, 56.01900100708008]"
174,2.801948699442666,10.30492849610849,1.6314916315961412,"[11.208200454711914, 6.876800060272217, 52.323299407958984]","[13.396699905395508, 8.218210220336914, 53.9807014465332]"
175,2.4133778393321963,9.736643428063694,2.3064348256743004,"[5.430049896240234, 10.0625, 25.193500518798828]","[8.272500038146973, 11.294899940490723, 26.713699340820312]"
176,2.5637029070627047,10.281194753929674,0.4930724899450426,"[41.002201080322266, 8.986860275268555, 39.949798583984375]","[42.09980010986328, 11.212900161743164, 41.96500015258789]"
177,3.1922926362405315,11.017739382351417,1.2733205663961955,"[5.802750110626221, 1.1814199686050415, 33.77289962768555]","[7.69959020614624, 2.671099901199341, 35.609100341796875]"
178,2.8752314045447864,10.699941216041836,0.5805995206661618,"[12.600199699401855, 3.304759979248047, 53.85649871826172]","[13.79889965057373, 5.369349956512451, 55.919700622558594]"
179,2.7497152778379803,10.10899204942462,0.8323523969846566,"[35.70029830932617, 16.346799850463867, 61.82320022583008]","[37.098899841308594, 18.027099609375, 63.76380157470703]"
180,2.557907918468061,10.630058988735586,0.7145187399293611,"[50.402099609375, 24.04490089416504, 21.177499771118164]","[51.49909973144531, 25.5802001953125, 23.928800582885742]"
181,2.972434693015175,10.437196956937859,0.9638307071041569,"[53.70100021362305, 21.93320083618164, 38.4989013671875]","[55.299800872802734, 23.591999053955078, 40.296199798583984]"
182,2.631469932500111,10.000506001031404,0.9148971766311782,"[2.2002201080322266, 2.997459888458252, 29.68440055847168]","[3.872999906539917, 4.825839996337891, 31.593900680541992]"
183,2.1676790473574252,10.013150919703339,0.6842576780989786,"[4.900259971618652, 3.691009998321533, 54.20069885253906]","[6.1997199058532715, 5.590089797973633, 56.4718017578125]"
184,2.693642133767006,10.816488294176914,0.43355927951411544,"[20.000200271606445, 0.31868401169776917, 45.772499084472656]","[20.899799346923828, 2.3935999870300293, 47.997501373291016]"
185,2.8491197506296073,10.275021759524376,1.395858649624241,"[25.82029914855957, 9.822250366210938, 53.47850036621094]","[27.899499893188477, 11.311800003051758, 55.14289855957031]"
186,2.6932726560569016,9.996691164755937,1.4419701531553595,"[13.61620044708252, 2.6068201065063477, 44.75519943237305]","[15.699399948120117, 4.051509857177734, 46.406898498535156]"
187,2.7164851548914632,10.03468682870388,0.7869367904716221,"[55.200199127197266, 17.91320037841797, 55.766998291015625]","[56.598899841308594, 19.69059944152832, 57.61759948730469]"
188,2.3151404772803073,9.177397347795917,1.9043981024145706,"[27.12929916381836, 9.289649963378906, 56.789798736572266]","[29.49180030822754, 10.530200004577637, 58.35419845581055]"
189,2.525975106630084,9.529976537190795,0.801026756703746,"[0.053856201469898224, 14.724200248718262, 57.983001708984375]","[1.4997899532318115, 16.529300689697266, 59.74319839477539]"
190,2.4931926928533725,9.281187111954086,1.4605223656559592,"[9.903400421142578, 13.121700286865234, 48.2140007019043]","[11.893799781799316, 14.48449993133545, 49.836700439453125]"
191,3.4295677434232315,11.731438179465972,0.7573602845941949,"[0.06429430097341537, 0.7302370071411133, 50.70709991455078]","[1.399749994277954, 2.493540048599243, 52.73249816894531]"
192,2.5200293627727466,9.529897179564111,1.3160153437874396,"[24.30970001220703, 15.979499816894531, 59.51750183105469]","[26.199499130249023, 17.41550064086914, 61.10340118408203]"
193,2.3664978258741147,9.511450821830465,0.6054715378686232,"[34.60020065307617, 19.19260025024414, 19.520700454711914]","[35.89469909667969, 21.33060073852539, 21.27829933166504]"
194,2.3223343400310696,9.228809651562761,1.0338216846278159,"[14.600199699401855, 15.083900451660156, 61.21049880981445]","[16.367000579833984, 16.79290008544922, 62.87630081176758]"
195,2.470043726108882,9.62169609047402,0.5587722743472252,"[53.100799560546875, 7.353960037231445, 46.813201904296875]","[54.199798583984375, 9.320770263671875, 48.80569839477539]"
196,2.317750058729587,9.302318397626955,0.5912076863657928,"[41.60020065307617, 22.818700790405273, 59.37229919433594]","[42.795799255371094, 24.840999603271484, 61.12329864501953]"
197,1.9657990909817906,8.42966758523502,2.3439082202981085,"[5.431940078735352, 2.6787500381469727, 36.66230010986328]","[8.031920433044434, 3.7880001068115234, 38.08219909667969]"
198,2.187107754830902,9.273650791251402,0.48000382007799935,"[51.90019989013672, 5.807419776916504, 39.10810089111328]","[52.89720153808594, 7.884490013122559, 41.11690139770508]"
199,2.1459057615490447,9.429023662260107,0.4113741514091449,"[11.100199699401855, 0.18203100562095642, 48.705299377441406]","[11.999199867248535, 2.3673899173736572, 50.719200134277344]"
200,2.2973485516383296,8.94931016171343,0.7370158719889368,"[50.50019836425781, 14.086099624633789, 46.33869934082031]","[51.89080047607422, 15.972900390625, 48.02000045776367]"
201,2.290319850642741,8.94096254629721,1.1344812687501677,"[51.900299072265625, 8.230449676513672, 27.40049934387207]","[53.67319869995117, 9.793190002441406, 29.048200607299805]"
202,2.0080689234435614,8.54798882347426,2.265577148217076,"[24.0310001373291, 4.906429767608643, 32.49800109863281]","[26.491100311279297, 5.992290019989014, 33.9390983581543]"
203,2.3449340100849776,9.94864764995867,0.4014855790042254,"[21.100200653076172, 12.295599937438965, 57.79209899902344]","[21.899799346923828, 14.287199974060059, 59.922298431396484]"
204,3.1234863392645913,10.875542690060312,0.5147985981017935,"[0.05615970119833946, 2.49114990234375, 45.826698303222656]","[1.1984000205993652, 4.709959983825684, 47.98640060424805]"
205,2.137208936657231,8.844471664485066,1.3531992510945867,"[26.706600189208984, 7.415709972381592, 56.14720153808594]","[28.297800064086914, 8.59158992767334, 58.190399169921875]"
206,1.9509172944962097,8.930348662373582,0.4284653358406647,"[9.900199890136719, 6.284460067749023, 50.90190124511719]","[10.798700332641602, 8.38148021697998, 52.87580108642578]"
207,2.615993844515666,11.735772533494103,0.5036737464325984,"[0.051343098282814026, 12.505800247192383, 24.231199264526367]","[1.0997400283813477, 14.587300300598145, 26.432300567626953]"
208,2.1694876294964867,8.54090278942072,1.351303350714215,"[2.40339994430542, 10.11970043182373, 48.62480163574219]","[4.198200225830078, 11.44789981842041, 50.109100341796875]"
209,1.9414757301692651,8.413494237262974,0.6872445351007401,"[28.600200653076172, 6.018330097198486, 50.33369827270508]","[29.885299682617188, 7.8882598876953125, 52.09189987182617]"
210,2.1027788518175883,8.47769042318906,1.672354888752687,"[53.51860046386719, 14.449399948120117, 49.41310119628906]","[55.694000244140625, 15.750200271606445, 50.77629852294922]"
211,1.9922335954901245,8.27576873052169,1.7667916829187795,"[19.104299545288086, 18.21579933166504, 58.480899810791016]","[21.35059928894043, 19.487199783325195, 59.852901458740234]"
212,2.161283783879389,8.620428906890284,0.8284389066511053,"[11.902000427246094, 3.6110401153564453, 27.4955997467041]","[13.199700355529785, 5.177480220794678, 29.368799209594727]"
213,2.1542875284621057,8.645736997154387,0.7344024663980312,"[51.50490188598633, 16.58099937438965, 23.890600204467773]","[52.799800872802734, 18.344200134277344, 25.63960075378418]"
214,2.0962535626058574,9.013661939500308,0.4904504110956831,"[55.90039825439453, 9.097869873046875, 28.77669906616211]","[56.799800872802734, 10.931699752807617, 30.858800888061523]"
215,1.8705329608093362,8.074802243580752,1.2724308261502735,"[9.40034008026123, 20.899999618530273, 28.985000610351562]","[11.250200271606445, 22.35379981994629, 30.42530059814453]"
216,140.23343149466456,10.930434879558307,0.46623993800535496,"[58.01129913330078, 15.28320026397705, 44.88399887084961]","[59.0463981628418, 17.503299713134766, 47.19839859008789]"
217,1.7648113891761503,7.791175592812404,2.15399513732492,"[11.437999725341797, 3.582890033721924, 31.9689998626709]","[13.867899894714355, 4.71097993850708, 33.3557014465332]"
218,1.85683522276142,7.95137462034443,1.094566935509886,"[12.400300025939941, 9.153690338134766, 42.203399658203125]","[13.985899925231934, 10.602299690246582, 43.78919982910156]"
219,2.038586912335984,8.178016466586438,1.5033794887401095,"[24.912799835205078, 7.015250205993652, 39.435001373291016]","[26.797300338745117, 8.268759727478027, 41.00040054321289]"
220,2.2076366780137,8.563275043425836,1.018360685083346,"[40.502201080322266, 13.921799659729004, 50.37540054321289]","[41.99959945678711, 15.392200469970703, 51.99810028076172]"
221,1.860782061338952,8.06518669355036,0.8214548101520621,"[20.40019989013672, 7.015439987182617, 48.22710037231445]","[21.789600372314453, 8.706830024719238, 49.894500732421875]"
222,1.5022419532519067,8.041096192342263,1.3041404954140916,"[1.6026500463485718, 11.55459976196289, 57.420799255371094]","[3.5964200496673584, 13.083399772644043, 59.16830062866211]"
223,2.1799064134032413,8.770960725247367,0.6139285676242823,"[53.700199127197266, 26.844600677490234, 54.148799896240234]","[54.79949951171875, 28.63520050048828, 55.97809982299805]"
224,1.7357679927553997,8.102017159361557,0.8356682094963872,"[51.21200180053711, 26.949600219726562, 53.46860122680664]","[52.49959945678711, 28.490400314331055, 55.65480041503906]"
225,1.6032665637486894,7.433956382312316,2.3736090197609356,"[7.934229850769043, 2.75957989692688, 43.15999984741211]","[10.369600296020508, 3.785599946975708, 44.494598388671875]"
226,1.8378665298858337,7.845818912288654,1.9592107323603862,"[9.610509872436523, 10.07919979095459, 56.47639846801758]","[11.782099723815918, 11.187600135803223, 57.84260177612305]"
227,1.9439903602882425,8.387409520990953,0.5138376433592668,"[2.001840114593506, 3.0564498901367188, 27.19260025024414]","[2.9997899532318115, 4.998600006103516, 29.019399642944336]"
228,1.9129214663829406,8.160230452432057,1.88363114747777,"[17.1658992767334, 14.14009952545166, 56.512699127197266]","[19.49519920349121, 15.376700401306152, 57.78559875488281]"
229,1.8779851448972718,8.453021927300268,0.40542784002848203,"[41.40019989013672, 14.671199798583984, 47.58689880371094]","[42.199501037597656, 16.6427001953125, 49.467899322509766]"
230,1.6953918109436206,7.631102731583326,2.129937429200511,"[12.728300094604492, 9.26887035369873, 26.667800903320312]","[15.084500312805176, 10.375100135803223, 27.9424991607666]"
231,1.6383981038043718,7.912108533100373,0.9372680349493656,"[19.10140037536621, 0.1584330052137375, 43.54669952392578]","[20.78070068359375, 1.9501299858093262, 45.156700134277344]"
232,1.927439491936734,8.291076300793394,0.8209046247006285,"[15.10200023651123, 25.017000198364258, 33.39979934692383]","[16.299699783325195, 26.47599983215332, 35.523799896240234]"
233,1.8713998663291336,8.028535986439945,0.6379549526885143,"[54.11479949951172, 12.25529956817627, 51.98440170288086]","[55.299800872802734, 14.112799644470215, 53.72079849243164]"
234,1.3379775331881905,8.0580293557517,0.7369125667398233,"[31.60140037536621, 0.039537299424409866, 33.34349822998047]","[32.79909896850586, 1.664829969406128, 35.36289978027344]"
235,1.640717555418275,7.351568491509346,1.6549388991090541,"[11.204000473022461, 30.538000106811523, 57.29719924926758]","[13.259599685668945, 31.780099868774414, 58.503700256347656]"
236,1.789281827968887,7.4753275077686885,1.444683059827662,"[1.202589988708496, 3.9484200477600098, 38.115299224853516]","[2.980329990386963, 5.178959846496582, 39.56100082397461]"
237,1.659189986043006,7.4937404537091235,2.100965539847832,"[52.32270050048828, 13.053899765014648, 48.94990158081055]","[54.669898986816406, 14.171099662780762, 50.21039962768555]"
238,1.531865232655628,7.310729315046853,0.7512062628019865,"[47.523101806640625, 30.189300537109375, 21.839000701904297]","[48.79970169067383, 31.888700485229492, 23.313400268554688]"
239,1.7240862744390273,7.511021453451623,1.6219118517919795,"[31.12179946899414, 8.731470108032227, 56.94350051879883]","[32.99720001220703, 9.887760162353516, 58.337501525878906]"
240,1.403948349218222,7.347586648564924,0.8289438078736784,"[4.704279899597168, 2.271660089492798, 43.771400451660156]","[6.1598801612854, 4.027629852294922, 45.62049865722656]"
241,1.6500681712034324,7.520489180510214,0.6665954605855603,"[12.412400245666504, 8.00883960723877, 51.01570129394531]","[13.599800109863281, 9.790129661560059, 52.69409942626953]"
242,1.724076172577491,7.4574988359231,0.9369731062649302,"[51.00040054321289, 8.381070137023926, 42.70869827270508]","[52.39189910888672, 9.866169929504395, 44.35940170288086]"
243,1.890117340429724,7.878471848346721,0.7584042369410716,"[29.1023006439209, 9.817159652709961, 21.00469970703125]","[30.299699783325195, 11.395999908447266, 22.776500701904297]"
244,1.9155585180419448,8.211014135530416,0.5252579260318713,"[55.10020065307617, 22.487199783325195, 23.058300018310547]","[55.99959945678711, 24.199499130249023, 24.883699417114258]"
245,2.0266409485270023,8.149396547204686,1.1576654755340696,"[11.907899856567383, 0.001414880040101707, 47.69580078125]","[13.399499893188477, 1.289870023727417, 49.62969970703125]"
246,1.7012623762023331,7.414350564738954,1.0164565137635155,"[25.40049934387207, 14.020999908447266, 61.055599212646484]","[26.790300369262695, 15.388299942016602, 62.78150177001953]"
